l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
3.0,10.0,8.0,17.0,1.0,1.0,5.0,11.0
8.0,7.0,9.0,13.0,3.0,3.0,11.0,2.0
8.0,7.0,9.0,13.0,3.0,3.0,12.0,2.0
9.0,6.0,10.0,16.0,5.0,5.0,16.0,0.0
8.0,13.0,9.0,17.0,5.0,5.0,17.0,2.0
3.0,17.0,5.0,18.0,10.0,10.0,27.0,4.0
3.0,17.0,5.0,18.0,10.0,10.0,28.0,4.0
5.0,17.0,8.0,19.0,12.0,12.0,30.0,4.0
8.0,17.0,9.0,20.0,13.0,13.0,32.0,0.0
8.0,11.0,9.0,13.0,19.0,19.0,38.0,0.0
8.0,17.0,9.0,18.0,19.0,19.0,39.0,0.0
