ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.067777761882112,0.04690060827999999,0.075914282243248,0.07519497859844801,0.0786371339212,0.078672253241392,0.078725415806512,0.0746907130348,0.073471178285872,0.080632140724528,0.07981334657324801,0.080637400667392,0.080711050844608,0.080325810055168,0.080046074226112,0.080390296364848,0.08041800643
