ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.5,0.6,0.875,0.2857142857142857,1.0,1.0,1.0,0.4,0.6666666666666667,1.0
