ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.0837739915468,0.079005647530672,0.08356844798080001,0.08375609096396801,0.08375609096396801,0.081947977643968,0.083629852885168,0.076934811700672,0.081010644969472,0.081266476884928,0.07316675397779202,0.08021789044115199,0.060083234729008006,0.072686472726832,0.077976445903792,0.083567964532912,0.08368885339691201,0.0837739915468,0.08122477960427199,0.083351949837568
