ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.066375679788592,0.074537947837888,0.062602732388608,0.079863880579072,0.075003070967728,0.07656593597828801,0.07393573134980799,0.08210083417907199
