l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,12.0
1.0,17.0,3.0,19.0,1.0,1.0,3.0,0.0
3.0,17.0,5.0,18.0,1.0,1.0,4.0,1.0
5.0,17.0,7.0,18.0,5.0,5.0,16.0,0.0
2.0,17.0,3.0,18.0,5.0,5.0,17.0,0.0
2.0,18.0,8.0,20.0,6.0,6.0,18.0,0.0
2.0,0.0,8.0,1.0,6.0,6.0,20.0,2.0
2.0,0.0,4.0,1.0,11.0,11.0,26.0,0.0
2.0,0.0,4.0,1.0,11.0,11.0,27.0,0.0
7.0,0.0,8.0,1.0,13.0,13.0,30.0,2.0
4.0,0.0,7.0,1.0,15.0,15.0,31.0,1.0
