ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.020982247032831997,0.020674631585968,0.017959388282800002,0.022584196722687997,0.005163237290032,0.020360964383152,0.004938417589552,0.009390397265152,0.004970328620848,0.006141865378048,0.003685740632512,0.003701826953152
