ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.07176147712,0.046261476592432,0.0719878949872,0.07365726856427199,0.0784876924528,0.081083440955392,0.081083440955392,0.07245524752,0.081407433326848,0.081407433326848,0.070104818435632,0.081083440955392,0.081407912897968,0.081407912897968,0.08062449008516799,0.0790051723072,0.07360049637764801,0.081377222088112
