ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.0723695774092,0.072619260862912,0.084071217138352,0.087490163257792,0.079175357522368,0.087746273412352,0.072026730308032,0.084208806250288,0.0839627453068,0.0838489933312,0.08774872771307202,0.079118299860928,0.079118299860928,0.084208806250288
