ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.07110097145036799,0.07813790815436801,0.07612191653099201,0.06916755494291199,0.066424014299392,0.0677464136332,0.067809114244528,0.06843884775236801,0.0763316009548,0.074152941629488,0.076073985944368,0.07827577503812799,0.076312317859072,0.0781322244928,0.076415334649648,0.078135066308032
