ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.037039386907312004,0.003840203799088,0.0051717002024319995,0.011428812803248,0.013608803915007999,0.013476860063152,0.016032950009008,0.028270559696127996,0.0050319861568000005,0.0064977252167680005,0.005203676889088,0.003750099932608,0.008782132230447999,0.0038439209932000003,0.004976273825728,0.003842062380592
