ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.061935771425199994,0.059488098565552,0.056755176689968,0.057437172836800006,0.05583854113720001,0.047547201614272,0.053494470428848,0.062492102967472,0.06419654482220799,0.0641151158848,0.064181778110512,0.064199677275952
