l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
3.0,11.0,4.0,16.0,1.0,1.0,4.0,1.0
4.0,11.0,5.0,17.0,1.0,1.0,5.0,2.0
5.0,10.0,6.0,17.0,1.0,1.0,6.0,4.0
6.0,10.0,7.0,18.0,1.0,1.0,7.0,2.0
7.0,9.0,8.0,19.0,1.0,1.0,8.0,4.0
2.0,15.0,4.0,20.0,7.0,7.0,15.0,1.0
4.0,17.0,6.0,20.0,7.0,7.0,16.0,1.0
6.0,18.0,7.0,20.0,7.0,7.0,17.0,0.0
7.0,19.0,8.0,20.0,7.0,7.0,18.0,1.0
6.0,19.0,7.0,20.0,11.0,11.0,29.0,0.0
