ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.014743337470000001,0.029382088634368,0.006204789512367999,0.004744954230208,0.011337696742192,0.053193699111471995,0.011094712971712,0.004831174863808,0.004852740305968,0.0039523938892
