ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.075480299726848,0.077175360454912,0.076727931082288,0.07631184755780801,0.074355871614208,0.055078222778368005,0.069020449773568,0.075319093731328,0.077235296759728,0.07706684986259199,0.0680350636528,0.07630761488531199,0.078996143225392,0.07899994490603199,0.07900897411916799,0.078963356025088,0.076596537683968,0.076722749423872,0.0789909160048
