ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.019954708153791998,0.004851490023088,0.00923812675,0.01129942123,0.013089523970608,0.038610173044528004,0.0130952117248,0.011013383787568,0.004811800728832,0.008646765699327999,0.011185323672111998,0.0054287078667999995,0.0036560489476480003,0.003653575,0.0036476995959520003,0.003677389041328,0.005235976194352,0.007658926104832001,0.0036594507159520002
