ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.05073612979091201,0.05050403532332799,0.0629060157808,0.06135604675,0.05636938748920001,0.062482331056048,0.0612742967152,0.062398842686512,0.061111326849711996,0.062876648211712,0.051124803422127996,0.061162545890608,0.06302307847364799,0.061162545890608,0.06285751682027199,0.062876648211712
