ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.04118839043891201,0.071739308566528,0.07172961045035199,0.071167310891008,0.07116638938719999,0.06296654263955201,0.068466641426368,0.07179380982879999,0.07179380982879999
