ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.09394799324228799,0.0792809469952,0.067122124898992,0.092494829133232,0.08448613387000001,0.07957082322923201,0.09198664758880001,0.097239180052528,0.09912922193579202,0.097455872557312,0.097455872557312,0.099475540213552,0.09199262684204801,0.09199262684204801,0.0972204108352,0.099775697028352,0.09891947898879999,0.09946634079083201,0.099129732437248,0.099500584504768
