ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.060895980976048,0.041047028426032,0.076521687660592,0.07814596022123199,0.07480008795947199,0.07835540160299201,0.074144081747392,0.07630949606444799,0.07630949606444799,0.074776713274672,0.072929049892288,0.078356349685168,0.078356349685168,0.07814596022123199,0.078345920971312,0.07836251230355201,0.07794993971320001,0.0783975946048
