ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.08621997808940801,0.079655609476528,0.07779663565547201,0.07779663565547201,0.0808675058572,0.076508508786352,0.078082971304192,0.083164587108352,0.079226720055232,0.086162868811312,0.0840305351212,0.06925074096947201,0.0840305351212,0.06925074096947201,0.084290229796912,0.086168237555968,0.0831361077772,0.08606722507,0.086168237555968,0.086132122560448,0.082599907319728
