ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.023071134504112,0.024960535277488,0.037160420521408,0.013543990386352,0.0170224220428,0.008522839843072,0.007727155815472,0.005211829246912,0.004169346523072,0.0038371062323679997,0.004041420641728,0.007624986020800001,0.003816354764032
