ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.092471869315888,0.096519696315568,0.074865548568112,0.080284738098112,0.080284738098112,0.0874710380428,0.08901950730035199,0.095670725975728,0.09596657796740801,0.0904659989488,0.08645732784563201,0.098212228718848,0.09458428410880002
