ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.021365463242752,0.042719779335472,0.004868370008368,0.021224478665392,0.003686359293952,0.004869933097408,0.003645225834928,0.010172581303552,0.028078872911872,0.0063022470892,0.008666140622848,0.003753504590128,0.0036875966272,0.0049718931182080005
