ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.26190476190476186,0.4285714285714286,0.875,0.8666666666666667,0.125,1.0,1.0,0.75,1.0,0.33333333333333337
