l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,1.0,7.0,8.0,0.0,0.0,0.0,21.0
7.0,2.0,8.0,8.0,0.0,0.0,1.0,15.0
7.0,0.0,8.0,2.0,1.0,1.0,5.0,10.0
7.0,0.0,8.0,2.0,1.0,1.0,6.0,10.0
8.0,2.0,9.0,9.0,2.0,2.0,7.0,8.0
2.0,8.0,8.0,9.0,2.0,2.0,8.0,8.0
8.0,0.0,9.0,2.0,4.0,4.0,12.0,5.0
7.0,2.0,9.0,4.0,6.0,6.0,16.0,6.0
7.0,5.0,8.0,6.0,15.0,15.0,27.0,6.0
7.0,1.0,9.0,2.0,17.0,17.0,29.0,2.0
7.0,7.0,8.0,8.0,18.0,18.0,30.0,2.0
8.0,9.0,9.0,11.0,19.0,19.0,32.0,0.0
