ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.063953684927152,0.038953368828592,0.057533596188928005,0.062302957577007996,0.06079632083396799,0.06396799004843201,0.06422071056179199,0.069397528933168,0.0694217735152
