ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.069500013147952,0.07109774707307201,0.01019089168,0.027762129285567996,0.027762129285567996,0.005897450617792,0.018962435260672,0.009996808956352,0.007038658451392,0.007038658451392,0.007067332114431999,0.008153434508848,0.010224249684928001,0.004839300489472001,0.004839300489472001,0.004920588869632,0.010393467234352,0.010393467234352,0.003618945539008,0.003630075255232
