l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,11.0,7.0,17.0,1.0,1.0,2.0,4.0
7.0,11.0,8.0,17.0,1.0,1.0,3.0,2.0
2.0,17.0,6.0,18.0,1.0,1.0,4.0,1.0
7.0,11.0,9.0,13.0,4.0,4.0,11.0,1.0
6.0,17.0,9.0,20.0,6.0,6.0,14.0,1.0
2.0,18.0,6.0,20.0,6.0,6.0,15.0,1.0
