ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.08441047102955199,0.0825238072492,0.080384085886912,0.080644095291328,0.078643777754032,0.07867082939315201,0.080151537020848,0.07527693461804799,0.08251321274756801,0.0784876924528,0.072502494497728,0.0822735036268,0.080277575039152,0.080716312355632,0.0754676432332,0.08221914162476801
