l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
6.0,1.0,8.0,8.0,0.0,0.0,0.0,19.0
2.0,2.0,6.0,8.0,0.0,0.0,1.0,17.0
8.0,3.0,9.0,11.0,2.0,2.0,8.0,6.0
2.0,8.0,6.0,10.0,2.0,2.0,9.0,6.0
6.0,8.0,8.0,11.0,2.0,2.0,10.0,5.0
6.0,8.0,8.0,11.0,2.0,2.0,11.0,5.0
8.0,0.0,9.0,2.0,6.0,6.0,25.0,6.0
8.0,1.0,9.0,6.0,12.0,12.0,31.0,6.0
7.0,8.0,8.0,9.0,13.0,13.0,32.0,4.0
8.0,6.0,9.0,7.0,16.0,16.0,36.0,3.0
6.0,8.0,7.0,10.0,20.0,20.0,39.0,2.0
5.0,8.0,6.0,9.0,24.0,24.0,42.0,1.0
