ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.026976713883568,0.013426870436800001,0.025485495733168,0.010132700221888,0.0037008988326880004,0.004005429134272,0.0056560717127679995,0.006130801857328
