ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.008712653129728,0.061479832778799995,0.029008236986368,0.024281127429568,0.003711417986608,0.003711417986608,0.008703284586928,0.004957500557248,0.009316997983168
