ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.076540515798832,0.0470905634032,0.073192302068272,0.082641337942192,0.0821388215212,0.079677524980528,0.07985243806720001,0.078967632383152,0.073038124232368,0.08084022723404799,0.080730662462512,0.08266301930291199,0.08266301930291199,0.080730662462512,0.081819703312432,0.08266301930291199,0.082561854588352,0.08257678603
