ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.025577182615552,0.08244724730675199,0.093762941224192,0.095827702628608,0.095827702628608,0.09181479726519999,0.090880640930752,0.093314090468608,0.096064587512368
