ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.06807509303084801,0.0548172316672,0.076914540411568,0.07661772561860801,0.07671144435020799,0.071527422305968,0.07244830019319999,0.058794907066287996,0.076905583839232,0.076905583839232,0.069938346908608,0.076925382995392,0.0749268163312,0.0749268163312,0.07661772561860801,0.07671144435020799,0.076914540411568
