ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.024968542029999995,0.038685636071872004,0.0118830602752,0.003939061516288,0.006154826848432,0.003600707592112,0.017959041368512,0.009113918875648,0.0038665366046080002,0.006993432014848,0.004866806940928,0.010437691659712001,0.005015707813888,0.003790962722752,0.003799632522688,0.0036569766922720003
