ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.06228609307,0.057564877772032,0.07297220977720001,0.0775999338028,0.077710560196912,0.078117068670208,0.05821280239940801,0.07000116163,0.077710560196912,0.076415805140992,0.0761952395212,0.07412543038355199,0.075971576199472,0.07782596459972799,0.0778127188588,0.078030886754752
