ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.036162509627392,0.02303375947,0.0075337801612,0.003814186923952,0.035935896315328,0.005348311095472,0.0041205807731680005,0.0075017947372,0.007525463119792001,0.005001309688768,0.017627094368511998,0.010355806995712001,0.009737854609407999,0.004908704615872,0.0073979017792,0.003860340088768,0.0037265797006720003,0.0042731610657280004,0.0037968457274080002,0.003794059002112
