ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.042502605796528,0.076349004019648,0.076340067162928,0.0673310975488,0.078164433553408,0.050454034960048,0.078183855652912,0.078219387642112,0.07816490724587201,0.078190487921968,0.07457157628,0.078219387642112,0.071600800208128,0.0708831908908
