ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.8,0.5333333333333333,1.0,1.0,0.29166666666666663,1.0,1.0,0.5,0.5,0.6666666666666667,0.19999999999999996,1.0,1.0
