ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.066092196267952,0.080687614474672,0.073328912550448,0.08225570246444801,0.082270616871472,0.08002365092843201,0.078826549518592,0.075189827961088,0.049963086261808,0.080668484282032,0.08039889572919999,0.078185750569648,0.080137218329008,0.080687614474672,0.082373597040688
