ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.08033440732,0.08029237890860799,0.08021980013919999,0.076211222963632,0.078233127980848,0.067942294009792,0.080344915468288,0.070874446872832,0.07253492409548801,0.07119634003,0.080349692037568,0.073801117947328,0.064078437473728,0.064078437473728,0.080388863164672,0.07819806786539199,0.07787895433719999,0.0802532220928
