ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.068329982200768,0.076131315739312,0.088394958668032,0.08860561314611201,0.0865702137868,0.087236248360192,0.088496328683968,0.087707007538432,0.079084071236032,0.074757547644928,0.08440465168196801,0.090189576337408,0.09041842321043202,0.090345092880832,0.08850026612319999,0.088332481830832,0.090189576337408,0.09026930507012801,0.090390178883248,0.09041148574720001
