ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.050762214817792,0.023277943981311996,0.05353326973484801,0.048289406448687996,0.050215965966591995,0.050215965966591995,0.053835381241792,0.055251391252912
