ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.055170590483248,0.067720520356288,0.073555832222512,0.05723490916787201,0.06655370805188798,0.0724112510668,0.069954392922928,0.075242275700992,0.06963275799851201,0.072634555759408,0.075164076342448,0.0728770823152,0.075229162749952,0.075274124259328,0.075138795477808,0.074633240056768,0.075164076342448
