ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.078119436709168,0.07791255165875201,0.078991866400768,0.066196882975408,0.085985271137968,0.085484322264112,0.082969153930672,0.0808029031408,0.082202787075328,0.082138340635072,0.077972659139248,0.0860330746348,0.07247145870520001,0.07247145870520001,0.085643571761152,0.085860923374528
