ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.06633909669068801,0.059379425449648,0.07426814847999999,0.083443747069888,0.0663535485952,0.08546776951480001,0.085614344749312,0.08565136615628799,0.08738376528644799,0.08486233468000001,0.087514684686592
