ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.068040976662448,0.008424499932592,0.006221237638191999,0.006221237638191999,0.011817121586992,0.0095207408908,0.0059040751948,0.004773062422528,0.0047896182988,0.003617090695168,0.0036288385648,0.004884627190192,0.00587095612,0.003648627270592
