ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.017546133865408,0.07260304003115199,0.069870965206192,0.076029822578608,0.076029822578608,0.075619093700608,0.0777654181708,0.07260304003115199
