l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
5.0,4.0,7.0,11.0,2.0,2.0,7.0,14.0
7.0,4.0,9.0,12.0,2.0,2.0,8.0,15.0
2.0,5.0,5.0,11.0,2.0,2.0,9.0,14.0
2.0,11.0,6.0,13.0,5.0,5.0,14.0,7.0
6.0,11.0,7.0,14.0,5.0,5.0,15.0,9.0
7.0,12.0,9.0,14.0,5.0,5.0,16.0,8.0
2.0,11.0,3.0,12.0,8.0,8.0,20.0,6.0
7.0,12.0,9.0,13.0,9.0,9.0,21.0,6.0
3.0,11.0,4.0,12.0,14.0,14.0,27.0,2.0
6.0,13.0,8.0,14.0,17.0,17.0,30.0,2.0
