ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.019714245535168,0.054576699165232,0.05304985621892801,0.062226633449392006,0.062226633449392006,0.06166254081356799,0.0555520832368,0.062226633449392006
