ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.014998706649088,0.02339352187,0.007379050998832,0.0071600915212,0.0173294344492,0.014152079568832,0.024916141784752,0.0119128930288,0.0036161632849119997,0.0071600915212,0.0036560489476480003,0.003614308487728,0.004229323409968,0.008335257592768,0.00433599388,0.005561360521648,0.003705848898352,0.003666563842048,0.003629766081328
