ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.014852140122111999,0.027085145862831998,0.00755457532,0.004815237833007999,0.004828049778688,0.028489646124592,0.021062709754288,0.021062709754288,0.011840974850608,0.004796491262128,0.010094138950912001,0.009009267666352,0.003658832204848,0.00383153083,0.005985178263808,0.007609300017712,0.0062057383792,0.004749950730688,0.0036504826432
