ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.065316621794992,0.06560367291908799,0.050769788512192,0.063215939257792,0.063215939257792,0.0738905416432,0.073874703876352,0.073107771099568
