ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.0734972226028,0.076056131749552,0.012551991802288,0.0047677525612,0.009414440248768,0.0088283660272,0.003799322875312,0.003799322875312,0.003605034968368
