ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.012185357142832,0.016373750515648,0.005677479100672,0.009688017938992,0.0047458910572,0.0036875966272,0.006165892667392,0.006165892667392,0.005053903,0.015311716662831999,0.005338893305392,0.005053903,0.015311716662831999,0.005338893305392
