ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.8333333333333334,1.0,0.2142857142857143,0.375,0.11111111111111116,0.11111111111111116,1.0,1.0,1.0,1.0
