ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.0314624347468,0.07466921754539199,0.0765221583472,0.07111156613099201,0.07999789034680001,0.078201857920048,0.0767387657968,0.081762552199168,0.081762552199168,0.082079198230192,0.08015726471531201
