ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.076705792,0.009782496765232,0.010971916328752,0.029995197232047997,0.006159253049008,0.012445087015168001,0.008353294019007999,0.004999431807232,0.004999431807232,0.004793367136048,0.006053702721712
