ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.005136598900672,0.031732161606592,0.020410018214847996,0.006094773727792,0.0176250178672,0.0036866686259680002,0.024837938651391996,0.011070670923952001,0.006236738971648,0.006143762087872,0.008554132004272,0.0037380297165279996,0.003733697138992,0.0036798635212
