l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
0.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0
4.0,0.0,6.0,5.0,0.0,0.0,1.0,5.0
6.0,0.0,7.0,4.0,0.0,0.0,3.0,4.0
7.0,0.0,10.0,7.0,1.0,1.0,8.0,6.0
8.0,7.0,9.0,8.0,1.0,1.0,9.0,3.0
5.0,5.0,6.0,6.0,1.0,1.0,10.0,4.0
6.0,4.0,7.0,6.0,1.0,1.0,11.0,4.0
4.0,5.0,5.0,6.0,2.0,2.0,16.0,3.0
6.0,6.0,7.0,10.0,2.0,2.0,17.0,4.0
7.0,7.0,8.0,10.0,2.0,2.0,18.0,4.0
8.0,8.0,9.0,11.0,2.0,2.0,19.0,2.0
3.0,6.0,6.0,9.0,2.0,2.0,20.0,4.0
4.0,9.0,6.0,11.0,3.0,3.0,23.0,3.0
6.0,10.0,8.0,11.0,3.0,3.0,24.0,3.0
