l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,5.0,8.0,12.0,2.0,2.0,6.0,14.0
8.0,5.0,9.0,12.0,2.0,2.0,7.0,4.0
2.0,12.0,5.0,13.0,5.0,5.0,13.0,6.0
5.0,12.0,9.0,14.0,5.0,5.0,14.0,9.0
5.0,12.0,9.0,14.0,5.0,5.0,15.0,9.0
8.0,9.0,9.0,12.0,7.0,7.0,19.0,4.0
