ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.5333333333333333,0.4285714285714286,0.11904761904761907,1.0,1.0,1.0,0.25,1.0,1.0,1.0
